W04TO26_TAN,810257052680,WOMENS RETREAT TEE,W04TO26_TAN,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Brown,XL,
W1TS151_LIME,194428638065,WOMENS HATHA POCKET TUNIC TEE,W1TS151_LIME,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,XS,
W1TS151_LIME,194428638072,WOMENS HATHA POCKET TUNIC TEE,W1TS151_LIME,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,S,
W1TS151_LIME,194428638089,WOMENS HATHA POCKET TUNIC TEE,W1TS151_LIME,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,M,
W1TS151_LIME,194428638096,WOMENS HATHA POCKET TUNIC TEE,W1TS151_LIME,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,L,
W1TS151_LIME,194428638102,WOMENS HATHA POCKET TUNIC TEE,W1TS151_LIME,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,XL,
W1TS151_MNT,194428073934,WOMENS HATHA POCKET TUNIC TEE,W1TS151_MNT,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,S,
W1TS151_MNT,194428073941,WOMENS HATHA POCKET TUNIC TEE,W1TS151_MNT,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,M,
W1TS151_MNT,194428073958,WOMENS HATHA POCKET TUNIC TEE,W1TS151_MNT,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,L,
W1TS151_MNT,194428073965,WOMENS HATHA POCKET TUNIC TEE,W1TS151_MNT,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,XL,
W1TS174_BLK,194428074061,WOMENS  D'LITE CELL GIRL CROP,W1TS174_BLK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Black,XS,
W1TS174_BLK,194428074078,WOMENS  D'LITE CELL GIRL CROP,W1TS174_BLK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Black,S,
W1TS174_BLK,194428074085,WOMENS  D'LITE CELL GIRL CROP,W1TS174_BLK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Black,M,
W1TT65_LIL,194428100555,WOMENS DART SINGLET,W1TT65_LIL,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Purple,XS,
W2TS202_WHT,194428639666,WOMENS FEMINISTA VIBES BALLET,W2TS202_WHT,Women,Apparel & Accessories,Top,100,1499.0,1499.0,White,L,
W2TT74_RED,194428640204,WOMENS SKECHERS SPLIT LOGO AOP TANK,W2TT74_RED,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Red,S,
W2TT74_RED,194428640211,WOMENS SKECHERS SPLIT LOGO AOP TANK,W2TT74_RED,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Red,M,
W3LT64_BLK,193642058802,WOMENS STRIPE IT LONG SLEEVE,W3LT64_BLK,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Black,S,
W3TS121_LIL,193642128239,WOMENS TONAL RHINESTONE TEE,W3TS121_LIL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,S,
W3TS121_LIL,193642128246,WOMENS TONAL RHINESTONE TEE,W3TS121_LIL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,M,
W3TS121_LIL,193642128253,WOMENS TONAL RHINESTONE TEE,W3TS121_LIL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,L,
W3TS135_PMLT,193642128291,WOMENS TIE DYE MB CREW,W3TS135_PMLT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,S,
W3TS135_PMLT,193642128307,WOMENS TIE DYE MB CREW,W3TS135_PMLT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,M,
W3TS146_RED,193642128352,WOMENS GEISHA D'LITES CROPPED TEE,W3TS146_RED,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Red,S,
W3TS148_BLK,193642128420,WOMENS TOKYO D'LITES CROPPED TEE,W3TS148_BLK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Black,M,
W4BR31_CAMO,193642687002,WOMENS FLORAL CAMO BRA,W4BR31_CAMO,Women,Apparel & Accessories,Top,100,2299.0,2299.0,Multi,L,
W4BR31_CAMO,193642687019,WOMENS FLORAL CAMO BRA,W4BR31_CAMO,Women,Apparel & Accessories,Top,100,2299.0,2299.0,Multi,XL,
W4BR38_DKPR,193642687040,WOMENS GOWALK BRA,W4BR38_DKPR,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,S,
W4BR38_DKPR,193642687057,WOMENS GOWALK BRA,W4BR38_DKPR,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,M,
W4BR38_DKPR,193642687064,WOMENS GOWALK BRA,W4BR38_DKPR,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,L,
W4BR38_DKPR,193642687071,WOMENS GOWALK BRA,W4BR38_DKPR,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Purple,XL,
W4JA80_DKPR,193642687095,WOMENS HIGHLIGHT BOMBER JKT,W4JA80_DKPR,Women,Apparel & Accessories,Top,100,3299.0,3299.0,Purple,XS,
W4JA85_LPK,193642687279,WOMENS SNUGGLE FLEECE F/Z,W4JA85_LPK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Pink,XS,
W4JA85_LPK,193642687286,WOMENS SNUGGLE FLEECE F/Z,W4JA85_LPK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Pink,S,
W4JA85_LPK,193642687293,WOMENS SNUGGLE FLEECE F/Z,W4JA85_LPK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Pink,M,
W4JA85_LPK,193642687309,WOMENS SNUGGLE FLEECE F/Z,W4JA85_LPK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Pink,L,
W4JA85_LPK,193642687316,WOMENS SNUGGLE FLEECE F/Z,W4JA85_LPK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Pink,XL,
W4TS111_OLV,193642687514,WOMENS MANIFEST STUD TEE,W4TS111_OLV,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Green,XS,
W4TS111_OLV,193642687521,WOMENS MANIFEST STUD TEE,W4TS111_OLV,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Green,S,
W4TS111_OLV,193642687538,WOMENS MANIFEST STUD TEE,W4TS111_OLV,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Green,M,
W4TS111_OLV,193642687545,WOMENS MANIFEST STUD TEE,W4TS111_OLV,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Green,L,
W4TS154_MULT,193642687583,WOMENS VAPOR SS TEE,W4TS154_MULT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Multi,S,
W4TS154_MULT,193642687590,WOMENS VAPOR SS TEE,W4TS154_MULT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Multi,M,
W4TS154_MULT,193642687606,WOMENS VAPOR SS TEE,W4TS154_MULT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Multi,L,
W4TS154_MULT,193642687613,WOMENS VAPOR SS TEE,W4TS154_MULT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Multi,XL,
W4TS164_DKPR,193642687637,WOMENS RETRO SKECHERS RINGER,W4TS164_DKPR,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Purple,XS,
W4TS164_DKPR,193642687644,WOMENS RETRO SKECHERS RINGER,W4TS164_DKPR,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Purple,S,
W4TS164_DKPR,193642687651,WOMENS RETRO SKECHERS RINGER,W4TS164_DKPR,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Purple,M,
W4TS164_DKPR,193642687668,WOMENS RETRO SKECHERS RINGER,W4TS164_DKPR,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Purple,L,
W01BR17_BLK,193113216458,WOMENS SOLSTICE BRA,W01BR17_BLK,Women,Apparel & Accessories,Top,100,2999.0,2999.0,Black,M,
W01TT36_PCH,193113217288,WOMENS WELLNESS TANK,W01TT36_PCH,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,XS,
W01TT36_PCH,193113217295,WOMENS WELLNESS TANK,W01TT36_PCH,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,S,
W01TT36_PCH,193113217301,WOMENS WELLNESS TANK,W01TT36_PCH,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,M,
W01TT36_PCH,193113217318,WOMENS WELLNESS TANK,W01TT36_PCH,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Pink,L,
W02TS68_PINK,193113697264,WOMENS CHERISH TUNIC,W02TS68_PINK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Pink,S,
W02TS68_PINK,193113697271,WOMENS CHERISH TUNIC,W02TS68_PINK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Pink,M,
W02TS68_PINK,193113697288,WOMENS CHERISH TUNIC,W02TS68_PINK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Pink,L,
W03JA42_BLK,192283397547,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,XS,
W03JA42_BLK,192283397554,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,S,
W03JA42_BLK,192283397561,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,M,
W03JA42_BLK,192283397578,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,L,
W03JA42_BLK,192283397585,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,XL,
W03JA42_ROS,192283395161,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_ROS,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Red,XS,
W03JA42_ROS,192283395178,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_ROS,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Red,S,
W03JA42_ROS,192283395185,WOMENS GO EVERYWHERE HOODIGAN,W03JA42_ROS,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Red,M,
W03JA77_BKW,193642127621,WOMENS REVIVAL CROPPED JACKET,W03JA77_BKW,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Black,S,
W03JA77_BKW,193642127638,WOMENS REVIVAL CROPPED JACKET,W03JA77_BKW,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Black,M,
W03JA77_BKW,193642127645,WOMENS REVIVAL CROPPED JACKET,W03JA77_BKW,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Black,L,
W03JA77_BKW,193642127652,WOMENS REVIVAL CROPPED JACKET,W03JA77_BKW,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Black,XL,
W03JA77_PRGY,193642127676,WOMENS REVIVAL CROPPED JACKET,W03JA77_PRGY,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,XS,
W03JA77_PRGY,193642127683,WOMENS REVIVAL CROPPED JACKET,W03JA77_PRGY,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,S,
W03JA77_PRGY,193642127690,WOMENS REVIVAL CROPPED JACKET,W03JA77_PRGY,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,M,
W03JA77_PRGY,193642127706,WOMENS REVIVAL CROPPED JACKET,W03JA77_PRGY,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,L,
W03JA78_BLK,193642127737,WOMENS SHINE TIME BOMBER,W03JA78_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,XS,
W03JA78_BLK,193642127744,WOMENS SHINE TIME BOMBER,W03JA78_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,S,
W03JA78_BLK,193642127751,WOMENS SHINE TIME BOMBER,W03JA78_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,M,
W03JA78_BLK,193642127768,WOMENS SHINE TIME BOMBER,W03JA78_BLK,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Black,L,
W03JA78_LIL,193642127805,WOMENS SHINE TIME BOMBER,W03JA78_LIL,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Purple,S,
W03JA78_LIL,193642127812,WOMENS SHINE TIME BOMBER,W03JA78_LIL,Women,Apparel & Accessories,Top,100,4499.0,4499.0,Purple,M,
W03LT56_ROS,193642128055,WOMENS UNPACK LS TEE,W03LT56_ROS,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Red,S,
W03LT56_ROS,193642128062,WOMENS UNPACK LS TEE,W03LT56_ROS,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Red,M,
W03LT56_ROS,193642128079,WOMENS UNPACK LS TEE,W03LT56_ROS,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Red,L,
W03TT47_BKW,193642128178,WOMENS VIRTUAL STRIPE CROP,W03TT47_BKW,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Black,S,
W03TT47_BKW,193642128185,WOMENS VIRTUAL STRIPE CROP,W03TT47_BKW,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Black,M,
W03TT47_BKW,193642128192,WOMENS VIRTUAL STRIPE CROP,W03TT47_BKW,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Black,L,
W04JA71_PUR,810257052468,WOMENS SLUMBER ZIP HOODIE II,W04JA71_PUR,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,XS,
W04JA71_PUR,810257052475,WOMENS SLUMBER ZIP HOODIE II,W04JA71_PUR,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,S,
W04JA71_PUR,810257052482,WOMENS SLUMBER ZIP HOODIE II,W04JA71_PUR,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,M,
W04JA71_PUR,810257052499,WOMENS SLUMBER ZIP HOODIE II,W04JA71_PUR,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,L,
W04JA71_PUR,810257052505,WOMENS SLUMBER ZIP HOODIE II,W04JA71_PUR,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Purple,XL,
W04JA71_ROS,810257052529,WOMENS SLUMBER ZIP HOODIE II,W04JA71_ROS,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Red,XS,
W04JA71_ROS,810257052536,WOMENS SLUMBER ZIP HOODIE II,W04JA71_ROS,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Red,S,
W04JA71_ROS,810257052543,WOMENS SLUMBER ZIP HOODIE II,W04JA71_ROS,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Red,M,
W04JA71_ROS,810257052550,WOMENS SLUMBER ZIP HOODIE II,W04JA71_ROS,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Red,L,
W04JA71_ROS,810257052567,WOMENS SLUMBER ZIP HOODIE II,W04JA71_ROS,Women,Apparel & Accessories,Top,100,3499.0,3499.0,Red,XL,
W1JA94_BMLT,194428073514,WOMENS INK FLORAL REVERSIBLE JACKET,W1JA94_BMLT,Women,Apparel & Accessories,Top,100,3799.0,3799.0,Black,S,
W1JA94_BMLT,194428073521,WOMENS INK FLORAL REVERSIBLE JACKET,W1JA94_BMLT,Women,Apparel & Accessories,Top,100,3799.0,3799.0,Black,M,
W1JA94_BMLT,194428073538,WOMENS INK FLORAL REVERSIBLE JACKET,W1JA94_BMLT,Women,Apparel & Accessories,Top,100,3799.0,3799.0,Black,L,
W1JA94_BMLT,194428073545,WOMENS INK FLORAL REVERSIBLE JACKET,W1JA94_BMLT,Women,Apparel & Accessories,Top,100,3799.0,3799.0,Black,XL,
W1TS151_OLV,194428073996,WOMENS HATHA POCKET TUNIC TEE,W1TS151_OLV,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,XS,
W1TS151_OLV,194428074016,WOMENS HATHA POCKET TUNIC TEE,W1TS151_OLV,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,M,
W1TS151_OLV,194428074030,WOMENS HATHA POCKET TUNIC TEE,W1TS151_OLV,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Green,XL,
W1TS180_BLK,194428070667,WOMENS FLORAL DIAMOND BALLET TEE,W1TS180_BLK,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Black,XS,
W2TS194_LTGY,194428672090,WOMENS USA SKECHERS CROP,W2TS194_LTGY,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Grey,XS,
W2TS194_LTGY,194428672106,WOMENS USA SKECHERS CROP,W2TS194_LTGY,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Grey,S,
W2TS194_LTGY,194428672113,WOMENS USA SKECHERS CROP,W2TS194_LTGY,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Grey,M,
W2TS194_LTGY,194428672120,WOMENS USA SKECHERS CROP,W2TS194_LTGY,Women,Apparel & Accessories,Top,100,1299.0,1299.0,Grey,L,
W2TS204_BLK,194428639734,WOMENS CHEETAH DIAMOND LOGO CROP,W2TS204_BLK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Black,L,
W2TS204_BLK,194428639741,WOMENS CHEETAH DIAMOND LOGO CROP,W2TS204_BLK,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Black,XL,
W2TT81_BLK,194428640334,WOMENS FESTIVE MESH TANK,W2TT81_BLK,Women,Apparel & Accessories,Top,100,1799.0,1799.0,Black,XS,
W2TT81_BLK,194428640341,WOMENS FESTIVE MESH TANK,W2TT81_BLK,Women,Apparel & Accessories,Top,100,1799.0,1799.0,Black,S,
W2TT81_BLK,194428640365,WOMENS FESTIVE MESH TANK,W2TT81_BLK,Women,Apparel & Accessories,Top,100,1799.0,1799.0,Black,L,
W4BR38_PNK,194428074283,WOMENS GOWALK BRA,W4BR38_PNK,Women,Apparel & Accessories,Top,100,2299.0,2299.0,Pink,S,
W4JA80_GRN,193642687156,WOMENS HIGHLIGHT BOMBER JKT,W4JA80_GRN,Women,Apparel & Accessories,Top,100,3299.0,3299.0,Green,XS,
W4JA80_GRN,193642687187,WOMENS HIGHLIGHT BOMBER JKT,W4JA80_GRN,Women,Apparel & Accessories,Top,100,3299.0,3299.0,Green,L,
W4JA86_RED,193642687347,WOMENS CHILLOUT PUFFER JKT,W4JA86_RED,Women,Apparel & Accessories,Top,100,4999.0,4999.0,Red,S,
W4JA86_RED,193642687354,WOMENS CHILLOUT PUFFER JKT,W4JA86_RED,Women,Apparel & Accessories,Top,100,4999.0,4999.0,Red,M,
W4JA86_RED,193642687361,WOMENS CHILLOUT PUFFER JKT,W4JA86_RED,Women,Apparel & Accessories,Top,100,4999.0,4999.0,Red,L,
W4JA86_RED,193642687378,WOMENS CHILLOUT PUFFER JKT,W4JA86_RED,Women,Apparel & Accessories,Top,100,4999.0,4999.0,Red,XL,
W4TT54_BLK,193642687842,WOMENS SKECHERS VARSITY CROP,W4TT54_BLK,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Black,L,
MEWTT1-YEL,191665442653,WOMENS WMNS EVENT SINGLET TANK TOP,MEWTT1-YEL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Yellow,S,
MEWTT1-YEL,191665442660,WOMENS WMNS EVENT SINGLET TANK TOP,MEWTT1-YEL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Yellow,M,
MEWTT1-YEL,191665442677,WOMENS WMNS EVENT SINGLET TANK TOP,MEWTT1-YEL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Yellow,L,
MEWTT1-YEL,191665442684,WOMENS WMNS EVENT SINGLET TANK TOP,MEWTT1-YEL,Women,Apparel & Accessories,Top,100,1999.0,1999.0,Yellow,XL,
W01TS95_WHT,193113412898,WOMENS BLOOMING DREAMS T - SHIRT,W01TS95_WHT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,White,XS,
W01TS95_WHT,193113412904,WOMENS BLOOMING DREAMS T - SHIRT,W01TS95_WHT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,White,S,
W01TS95_WHT,193113412911,WOMENS BLOOMING DREAMS T - SHIRT,W01TS95_WHT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,White,M,
W01TS95_WHT,193113412928,WOMENS BLOOMING DREAMS T - SHIRT,W01TS95_WHT,Women,Apparel & Accessories,Top,100,1999.0,1999.0,White,L,
W03TT21_LTPK,192283397967,WOMENS SHADOW STRIPE TANK TOP,W03TT21_LTPK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Pink,XS,
W03TT21_LTPK,192283397974,WOMENS SHADOW STRIPE TANK TOP,W03TT21_LTPK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Pink,S,
W03TT21_LTPK,192283397981,WOMENS SHADOW STRIPE TANK TOP,W03TT21_LTPK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Pink,M,
W03TT21_LTPK,192283397998,WOMENS SHADOW STRIPE TANK TOP,W03TT21_LTPK,Women,Apparel & Accessories,Top,100,1699.0,1699.0,Pink,L,
W1TS172_PUR,194428839653,WOMENS HATHA V-NECK T - SHIRT,W1TS172_PUR,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Purple,L,
W1TS172_PUR,194428839646,WOMENS HATHA V-NECK T - SHIRT,W1TS172_PUR,Women,Apparel & Accessories,Top,100,1499.0,1499.0,Purple,M,
12614_NVBL,193642973037,Test 3,12614_NVBL,Women,Footwear,All Shoes - Sport Casual,100,3999.0,3999.0,Navy,6,
15300_GYPK,191665221524,WOMENS ON-THE-GO 600,15300_GYPK,Women,Footwear,Performance - Slippers,100,2999.0,2999.0,Grey,6,
15300_GYPK,191665221531,WOMENS ON-THE-GO 600,15300_GYPK,Women,Footwear,Performance - Slippers,100,2999.0,2999.0,Grey,7,
15300_GYPK,191665221548,WOMENS ON-THE-GO 600,15300_GYPK,Women,Footwear,Performance - Slippers,100,2999.0,2999.0,Grey,8,
15300_GYPK,191665221555,WOMENS ON-THE-GO 600,15300_GYPK,Women,Footwear,Performance - Slippers,100,2999.0,2999.0,Grey,9,
15300_GYPK,191665221562,WOMENS ON-THE-GO 600,15300_GYPK,Women,Footwear,Performance - Slippers,100,2999.0,2999.0,Grey,10,
54354-BBK,190211728777,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,7,
54354-BBK,190211728791,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,8,
54354-BBK,190211728814,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,9,
54354-BBK,190211728838,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,10,
54354-BBK,190211728852,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,11,
54354-BBK,190211728876,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,12,
54354-BBK,190211728890,MENS GO RUN 400 - GENERATE,54354-BBK,Men,Footwear,Performance - Running,100,4499.0,4499.0,Black,13,
54150-NVGY,190211726575,MENS GO WALK 4,54150-NVGY,Men,Footwear,Performance - Walking,100,5699.0,5699.0,Navy,9,
54150-NVGY,190211726667,MENS GO WALK 4,54150-NVGY,Men,Footwear,Performance - Walking,100,5699.0,5699.0,Navy,14,
14929_BKW,191665460749,WOMENS GO WALK 4- CONVERTIBLE,14929_BKW,Women,Footwear,Performance - Walking,100,4999.0,4999.0,Black,10,
97680L-BKCC,190872356319,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,1,
97680L-BKCC,190872356333,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,2,
97680L-BKCC,190872356357,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,3,
97680L-BKCC,190872356371,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,4,
97680L-BKCC,190872356272,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,12,
97680L-BKCC,190872356296,KIDS GO RUN 400- PROXO,97680L-BKCC,Kids,Boy's Shoes,Boy's Shoes,100,1499.0,1499.0,Black,13,
90604L-CCOR,190872287408,KIDS ENERGY LIGHTS- TARVOS,90604L-CCOR,Kids,Boy's Shoes,Boy's Shoes,100,3499.0,3499.0,Charcoal,3,
90604L-CCOR,190872287422,KIDS ENERGY LIGHTS- TARVOS,90604L-CCOR,Kids,Boy's Shoes,Boy's Shoes,100,3499.0,3499.0,Charcoal,4,
90604L-CCOR,190872528242,KIDS ENERGY LIGHTS- TARVOS,90604L-CCOR,Kids,Boy's Shoes,Boy's Shoes,100,3499.0,3499.0,Charcoal,5,
90604L-CCOR,190872528266,KIDS ENERGY LIGHTS- TARVOS,90604L-CCOR,Kids,Boy's Shoes,Boy's Shoes,100,3499.0,3499.0,Charcoal,6,
55366_BBK,191665418863,MENS ON-THE-GO 600 - VENTURE,55366_BBK,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Black,7,
55366_BBK,191665418894,MENS ON-THE-GO 600 - VENTURE,55366_BBK,Men,Footwear,Performance - SLIPPER,100,3999.0,3999.0,Black,10,
54350-BBK,190211014399,MENS GO Run 400,54350-BBK,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,11,
54350-BKW,190211014450,MENS GO Run 400,54350-BKW,Men,Footwear,Performance - Running,100,3699.0,3699.0,Black,7,
14350-CCHP,190211018618,WOMENS GO Run 400,14350-CCHP,Women,Footwear,Performance - Running,100,3599.0,3599.0,Charcoal,9,
14350-CCHP,190211018632,WOMENS GO Run 400,14350-CCHP,Women,Footwear,Performance - Running,100,3599.0,3599.0,Charcoal,10,
14350-NVW,190211018670,WOMENS GO Run 400,14350-NVW,Women,Footwear,Performance - Running,100,3599.0,3599.0,Navy,6,
14350-NVW,190211018694,WOMENS GO Run 400,14350-NVW,Women,Footwear,Performance - Running,100,3599.0,3599.0,Navy,7,
14350-NVW,190211018717,WOMENS GO Run 400,14350-NVW,Women,Footwear,Performance - Running,100,3599.0,3599.0,Navy,8,
14350-NVW,190211018731,WOMENS GO Run 400,14350-NVW,Women,Footwear,Performance - Running,100,3599.0,3599.0,Navy,9,
14350-NVW,190211018755,WOMENS GO Run 400,14350-NVW,Women,Footwear,Performance - Running,100,3599.0,3599.0,Navy,10,
14350_TLNV,190211018793,WOMENS GO Run 400,14350_TLNV,Women,Footwear,Performance - Running,100,3599.0,3599.0,Green,6,
14350_TLNV,190211018816,WOMENS GO Run 400,14350_TLNV,Women,Footwear,Performance - Running,100,3599.0,3599.0,Green,7,
14350_TLNV,190211018830,WOMENS GO Run 400,14350_TLNV,Women,Footwear,Performance - Running,100,3599.0,3599.0,Green,8,
14350_TLNV,190211018854,WOMENS GO Run 400,14350_TLNV,Women,Footwear,Performance - Running,100,3599.0,3599.0,Green,9,
14350_TLNV,190211018878,WOMENS GO Run 400,14350_TLNV,Women,Footwear,Performance - Running,100,3599.0,3599.0,Green,10,
58363_NVY,193113471352,MENS DYNAMIGHT 2.0-FALLFORD,58363_NVY,Men,Footwear,Sport,100,4999.0,4999.0,Navy,7,
58363_NVY,193113471376,MENS DYNAMIGHT 2.0-FALLFORD,58363_NVY,Men,Footwear,Sport,100,4999.0,4999.0,Navy,8,
